,id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
330591,1203.5232,Inneke Van Gelder,"Eric Jespers, Gabriela Olteanu, \'Angel del R\'io, Inneke Van Gelder",Central units of integral group rings,,,,,math.RA math.AC math.GR math.KT,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We give an explicit description for a basis of a subgroup of finite index in
the group of central units of the integral group ring $\Z G$ of a finite
abelian-by-supersolvable group such that every cyclic subgroup of order not a
divisor of 4 or 6 is subnormal in $G$. The basis elements turn out to be a
natural product of conjugates of Bass units. This extends and generalizes a
result of Jespers, Parmenter and Sehgal showing that the Bass units generate a
subgroup of finite index in the center $\mathcal{Z} (\U (\Z G))$ of the unit
group $\U (\Z G)$ in case $G$ is a finite nilpotent group. Next, we give a new
construction of units that generate a subgroup of finite index in
$\mathcal{Z}(\U(\Z G))$ for all finite strongly monomial groups $G$. We call
these units generalized Bass units. Finally, we show that the commutator group
$\U(\Z G)/\U(\Z G)'$ and $\mathcal{Z}(\U(\Z G))$ have the same rank if $G$ is a
finite group such that $\Q G$ has no epimorphic image which is either a
non-commutative division algebra other than a totally definite quaternion
algebra, or a two-by-two matrix algebra over a division algebra with center
either the rationals or a quadratic imaginary extension of $\Q$. This allows us
to prove that in this case the natural images of the Bass units of $\Z G$
generate a subgroup of finite index in $\U(\Z G)/\U(\Z G)'$.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:24:00 GMT'}, {'version': 'v2', 'created': 'Thu, 5 Jul 2012 11:17:27 GMT'}]",2012-07-06,"[['Jespers', 'Eric', ''], ['Olteanu', 'Gabriela', ''], ['del Río', 'Ángel', ''], ['Van Gelder', 'Inneke', '']]"
330592,1203.5233,G. Datta,"G. Datta, M. Ghosh",Small Area Shrinkage Estimation,"Published in at http://dx.doi.org/10.1214/11-STS374 the Statistical
  Science (http://www.imstat.org/sts/) by the Institute of Mathematical
  Statistics (http://www.imstat.org)","Statistical Science 2012, Vol. 27, No. 1, 95-114",10.1214/11-STS374,IMS-STS-STS374,stat.ME,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The need for small area estimates is increasingly felt in both the public and
private sectors in order to formulate their strategic plans. It is now widely
recognized that direct small area survey estimates are highly unreliable owing
to large standard errors and coefficients of variation. The reason behind this
is that a survey is usually designed to achieve a specified level of accuracy
at a higher level of geography than that of small areas. Lack of additional
resources makes it almost imperative to use the same data to produce small area
estimates. For example, if a survey is designed to estimate per capita income
for a state, the same survey data need to be used to produce similar estimates
for counties, subcounties and census divisions within that state. Thus, by
necessity, small area estimation needs explicit, or at least implicit, use of
models to link these areas. Improved small area estimates are found by
""borrowing strength"" from similar neighboring areas.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:25:44 GMT'}]",2012-03-26,"[['Datta', 'G.', ''], ['Ghosh', 'M.', '']]"
330593,1203.5234,Avraham Gal,"N. Barnea, A. Gal, E. Z. Liverts","Realistic calculations of Kbar-N-N, Kbar-N-N-N, and Kbar-Kbar-N-N
  quasibound states",v3 matching journal publication,Phys. Lett. B 712 (2012) 132-137,10.1016/j.physletb.2012.04.055,,nucl-th hep-ph nucl-ex,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Binding energies and widths of three-body KbarNN, and of four-body KbarNNN
and KbarKbarNN nuclear quasibound states are calculated in the hyperspherical
basis, using realistic NN potentials and subthreshold energy dependent chiral
KbarN interactions. Results of previous K^-pp calculations are reproduced and
an upper bound is placed on the binding energy of a K^-d quasibound state. A
self consistent handling of energy dependence is found to restrain binding,
keeping the calculated four-body ground-state binding energies to relatively
low values of about 30 MeV. The lightest strangeness -2 particle-stable Kbar
nuclear cluster is most probably KbarKbarNN. The calculated Kbar N -> pi Y
conversion widths range from approximately 30 MeV for the KbarNNN ground state
to approximately 80 MeV for the KbarKbarNN ground state.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:30:24 GMT'}, {'version': 'v2', 'created': 'Mon, 23 Apr 2012 13:45:44 GMT'}, {'version': 'v3', 'created': 'Fri, 11 May 2012 13:53:34 GMT'}]",2015-06-04,"[['Barnea', 'N.', ''], ['Gal', 'A.', ''], ['Liverts', 'E. Z.', '']]"
330594,1203.5235,Bang Ye Wu,"Bang Ye Wu, Jun-Lin Guo, Yue-Li Wang","A linear time algorithm for the next-to-shortest path problem on
  undirected graphs with nonnegative edge lengths",,,,,cs.DS,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  For two vertices $s$ and $t$ in a graph $G=(V,E)$, the next-to-shortest path
is an $st$-path which length is minimum amongst all $st$-paths strictly longer
than the shortest path length. In this paper we show that, when the graph is
undirected and all edge lengths are nonnegative, the problem can be solved in
linear time if the distances from $s$ and $t$ to all other vertices are given.
This result generalizes the previous work (DOI 10.1007/s00453-011-9601-7) to
allowing zero-length edges.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:33:47 GMT'}]",2012-03-26,"[['Wu', 'Bang Ye', ''], ['Guo', 'Jun-Lin', ''], ['Wang', 'Yue-Li', '']]"
330595,1203.5236,Gillis Carlsson,"B. G. Carlsson, J. Toivanen and A. Pastore",Collective vibrational states with fast iterative QRPA method,"10 pages, 11 figures","Phys. Rev. C 86, 014307 (2012)",10.1103/PhysRevC.86.014307,,nucl-th,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  An iterative method we previously proposed to compute nuclear strength
functions is developed to allow it to accurately calculate properties of
individual nuclear states. The approach is based on the
quasi-particle-random-phase approximation (QRPA) and uses an iterative
non-hermitian Arnoldi diagonalization method where the QRPA matrix does not
have to be explicitly calculated and stored. The method gives substantial
advantages over conventional QRPA calculations with regards to the
computational cost. The method is used to calculate excitation energies and
decay rates of the lowest lying 2+ and 3- states in Pb, Sn, Ni and Ca isotopes
using three different Skyrme interactions and a separable gaussian pairing
force.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:36:52 GMT'}]",2015-06-04,"[['Carlsson', 'B. G.', ''], ['Toivanen', 'J.', ''], ['Pastore', 'A.', '']]"
330596,1203.5237,Sebastian Scharinger,"J. Tomaschko, S. Scharinger, V. Leca, J. Nagel, M. Kemmler, T.
  Selistrovski, D. Koelle, R. Kleiner","Phase-sensitive evidence for dx2-y2-pairing symmetry in the
  parent-structure high-Tc cuprate superconductor Sr1-xLaxCuO2","Submitted to PRL, 5 pages, 3 figures, supplementary information
  included (4 pages, 4 figures)",,10.1103/PhysRevB.86.094509,,cond-mat.supr-con,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Even after 25 years of research the pairing mechanism and - at least for
electron doped compounds - also the order parameter symmetry of the high
transition temperature (high-Tc) cuprate superconductors is still under debate.
One of the reasons is the complex crystal structure of most of these materials.
An exception are the infinite layer (IL) compounds consisting essentially of
CuO2 planes. Unfortunately, these materials are difficult to grow and, thus,
there are only few experimental investigations. Recently, we succeeded in
depositing high quality films of the electron doped IL compound Sr1-xLaxCuO2
(SLCO), with x approximately 0.15, and on the fabrication of well-defined grain
boundary Josephson junctions (GBJs) based on such SLCO films. Here we report on
a phase sensitive study of the superconducting order parameter based on GBJ
SQUIDs from a SLCO film grown on a tetracrystal substrate. Our results show
that also the parent structure of the high-Tc cuprates has dx2-y2-wave
symmetry, which thus seems to be inherent to cuprate superconductivity.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:48:39 GMT'}]",2012-10-18,"[['Tomaschko', 'J.', ''], ['Scharinger', 'S.', ''], ['Leca', 'V.', ''], ['Nagel', 'J.', ''], ['Kemmler', 'M.', ''], ['Selistrovski', 'T.', ''], ['Koelle', 'D.', ''], ['Kleiner', 'R.', '']]"
330597,1203.5238,Christopher Burton,Christopher D. Burton,The small-scale structure of quantum spacetime,16 pages,,,,hep-th gr-qc,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Planck-scale quantum spacetime undergoes probabilistic local curvature
fluctuations whose distributions cannot explicitly depend on position otherwise
vacuum's small-scale quantum structure would fail to be statistically
homogeneous. Since the collection of fluctuations is a many-body system, the
natural explanation for their position-independent statistics is that they are
in equilibrium with each other and distributed at maximum entropy.
Consequently, their probability distributions obey the laws of statistical
physics which enforces small-scale smoothness, prevents the
homogeneity-violating diffusion found in any free quantum system, and maintains
decoherence. Their entropy, calculated using the explicitly-constructed phase
space of the Riemann whose statistics are derived using a
background-independent graviton exchange ensemble, is proportional to the
Einstein-Hilbert action evaluated on the macroscopic expected geometry and
includes a small, positive cosmological constant. Entropy maximization yields
quantum spacetime's Ehrenfest equations of motion which are identical to
Einstein's expectation-valued field equations. This background-independent
dynamical formulation reveals curvature fluctuation entropy as a source of
expansion and raises the possibility that matter's zero-point energy problem,
which is action-based and not energy shift invariant, may not be a problem
after all.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:54:27 GMT'}, {'version': 'v2', 'created': 'Mon, 26 Mar 2012 22:54:01 GMT'}]",2012-03-28,"[['Burton', 'Christopher D.', '']]"
330598,1203.5239,Alexandre F\^ete,"A. F\^ete, S. Gariglio, A. D. Caviglia, J.-M. Triscone and M. Gabay","Rashba induced magnetoconductance oscillations in the LaAlO3-SrTiO3
  heterostructure","5 pages, 4 figures","Phys. Rev. B 86, 201105(R) (2012)",10.1103/PhysRevB.86.201105,,cond-mat.str-el cond-mat.supr-con,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We report measurements of the normal state in-plane magnetoconductance in
gated LaAlO$_3$-SrTiO$_3$ samples. As the orientation of the magnetic field
changes within the plane of the interface, the signal displays periodic
oscillations with respect to the angle between the field and the direction of
the current. We show that in the underdoped to optimally doped range, a Fermi
surface reconstruction takes place due to the Rashba spin-orbit term and that
the oscillations are due to a magnetic field induced opening and closing of a
gap at the $\Gamma$ point for those Ti out-of-plane orbitals having their band
minimum close to the Fermi energy of the system.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:55:34 GMT'}, {'version': 'v2', 'created': 'Fri, 13 Jul 2012 12:04:50 GMT'}]",2012-12-03,"[['Fête', 'A.', ''], ['Gariglio', 'S.', ''], ['Caviglia', 'A. D.', ''], ['Triscone', 'J. -M.', ''], ['Gabay', 'M.', '']]"
330599,1203.524,Hans Weber,H. J. Weber,Twin Prime Sieve,"22 pages. Updated. arXiv admin note: substantial text overlap with
  arXiv:1204.3795, arXiv:1204.5728",,,,math.GM,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  A sieve is constructed for ordinary twin primes of the form 6m+/-1 that are
characterized by their twin rank m. It has no parity problem. Non-rank numbers
are identified and counted using odd primes p>=5. Twin- and non-ranks make up
the set of positive integers. Regularities of non-ranks allow gathering
information on them to obtain a Legendre-type formula for the number of
twin-ranks near primorial arguments.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 13:56:50 GMT'}, {'version': 'v2', 'created': 'Mon, 9 Apr 2012 18:21:26 GMT'}, {'version': 'v3', 'created': 'Tue, 10 Apr 2012 14:17:31 GMT'}, {'version': 'v4', 'created': 'Thu, 12 Apr 2012 12:40:38 GMT'}, {'version': 'v5', 'created': 'Tue, 24 Apr 2012 13:10:19 GMT'}, {'version': 'v6', 'created': 'Mon, 30 Jul 2012 13:43:43 GMT'}, {'version': 'v7', 'created': 'Sun, 2 Dec 2012 14:18:21 GMT'}]",2014-05-14,"[['Weber', 'H. J.', '']]"
330600,1203.5241,Ernst Trojan,Ernst Trojan,Interacting tachyon Fermi gas,"13 pages, 2 figures",,,,hep-ph,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We consider a system of many fermionic tachyons coupled to a scalar,
pseudoscalar, vector and pseudovector fields. The scalar and pseudoscalar
fields are responsible for the effective mass, while the pseudovector field is
similar to ordinary electromagnetic field. The action of vector field
$\omega_\mu$ results in tachyonic dispersion relation
$\varepsilon_p=\sqrt{p^2+g^2\omega_0^2-hpg\omega_0-g\vec \sigma \cdot \nabla
\omega_0-m^2} -g\vec \sigma \cdot \vec \omega$ that depends on helicity $h$ and
spin $\vec \sigma$. We apply the mean field approximation and find that there
appears a vector condensate with finite average $<\omega_0>$ depending on the
tachyon density. The pressure and energy density of a many-tachyon system
include the mean-field energy $<\varepsilon_p>
=\sqrt{p^2+hpng^2/M^2+n^2g^4/M^4-m^2}$ which is real when the particle number
density exceeds definite threshold which is $n>mM^2/g^2$ for right-handed and
$n>\frac 2{\sqrt{3}}mM^2/g^2$ for left-handed tachyons, while all tachyons are
subluminal at high density. There is visible difference in the properties of
right-handed and left-handed tachyons. Interaction via the vector field
$\omega_0$ may lead to stabilization of tachyon matter if its density is large
enough.
","[{'version': 'v1', 'created': 'Wed, 21 Mar 2012 19:49:59 GMT'}, {'version': 'v2', 'created': 'Mon, 26 Mar 2012 08:36:46 GMT'}, {'version': 'v3', 'created': 'Sat, 31 Mar 2012 12:24:23 GMT'}]",2012-04-03,"[['Trojan', 'Ernst', '']]"
330601,1203.5242,Alexander Isupov,A. Yu. Isupov,"New software of the control and data acquisition system for the
  Nuclotron internal target station","21 pages, 6 figures",,,E10-2012-32,physics.ins-det,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The control and data acquisition system for the internal target station (ITS)
of Nuclotron (LHEP, JINR) is implemented. The new software is based on the ngdp
framework under the Unix-like operating system FreeBSD to allow easy network
distribution of the online data collected from ITS, as well as the internal
target remote control. The investigation has been performed at the Veksler and
Baldin Laboratory of High Energy Physics, JINR.
","[{'version': 'v1', 'created': 'Thu, 22 Mar 2012 06:22:54 GMT'}]",2012-03-26,"[['Isupov', 'A. Yu.', '']]"
330602,1203.5243,Cyril Georgy,"Cyril Georgy, Sylvia Ekstr\""om, Georges Meynet, Philip Massey, Emily
  M. Levesque, Raphael Hirschi, Patrick Eggenberger, Andr\'e Maeder","Grids of stellar models with rotation II. WR populations and
  supernovae/GRB progenitors at Z = 0.014","19 pages, 12 figures, accepted for publication in A&A",,10.1051/0004-6361/201118340,,astro-ph.SR,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We used a recent grid of stellar models computed with and without rotation to
make predictions concerning the WR populations and the frequency of different
types of core-collapse SNe. Current rotating models were checked to provide
good fits to the following features: solar luminosity and radius at the solar
age, main-sequence width, red-giant and red-supergiant (RSG) positions in the
HRD, surface abundances, and rotational velocities. Rotating stellar models
predict that about half of the observed WR stars and at least half of the type
Ibc SNe may be produced through the single-star evolution channel. Rotation
increases the duration of the WNL and WNC phases, while reducing those of the
WNE and WC phases, as was already shown in previous works. Rotation increases
the frequency of type Ic SNe. The upper mass limit for type II-P SNe is \sim
19.0 MSun for the non rotating models and \sim 16.8 MSun for the rotating ones.
Both values agree with observations. Moreover, present rotating models provide
a very good fit to the progenitor of SN 2008ax. We discuss future directions of
research for further improving the agreement between the models and the
observations. We conclude that the mass-loss rates in the WNL and RSG phases
are probably underestimated at present. We show that up to an initial mass of
40 M\odot, a surface magnetic field inferior to about 200 G may be sufficient
to produce some braking. Much lower values are needed at the red supergiant
stage. We suggest that the presence/absence of any magnetic braking effect may
play a key role in questions regarding rotation rates of young pulsars and the
evolution leading to LGRBs.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:02:38 GMT'}, {'version': 'v2', 'created': 'Tue, 24 Apr 2012 07:46:37 GMT'}]",2015-06-04,"[['Georgy', 'Cyril', ''], ['Ekström', 'Sylvia', ''], ['Meynet', 'Georges', ''], ['Massey', 'Philip', ''], ['Levesque', 'Emily M.', ''], ['Hirschi', 'Raphael', ''], ['Eggenberger', 'Patrick', ''], ['Maeder', 'André', '']]"
330603,1203.5244,Elodie Leducq,Elodie Leducq,Second weight codewords of generalized Reed-Muller codes,,,,,math.NT cs.IT math.IT,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  In this paper we give the second weight codewords of the generalized
Reed-Muller code of order r and length $q^m$.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:03:39 GMT'}, {'version': 'v2', 'created': 'Tue, 11 Sep 2012 15:56:22 GMT'}, {'version': 'v3', 'created': 'Mon, 22 Oct 2012 12:39:25 GMT'}]",2012-10-23,"[['Leducq', 'Elodie', '']]"
330604,1203.5245,"Henryk Z\""{a}hle","Henryk Z\""ahle",Qualitative robustness of statistical functionals under strong mixing,"Published at http://dx.doi.org/10.3150/14-BEJ608 in the Bernoulli
  (http://isi.cbs.nl/bernoulli/) by the International Statistical
  Institute/Bernoulli Society (http://isi.cbs.nl/BS/bshome.htm)","Bernoulli 2015, Vol. 21, No. 3, 1412-1434",10.3150/14-BEJ608,IMS-BEJ-BEJ608,math.ST stat.TH,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  A new concept of (asymptotic) qualitative robustness for plug-in estimators
based on identically distributed possibly dependent observations is introduced,
and it is shown that Hampel's theorem for general metrics $d$ still holds.
Since Hampel's theorem assumes the UGC property w.r.t. $d$, that is,
convergence in probability of the empirical probability measure to the true
marginal distribution w.r.t. $d$ uniformly in the class of all admissible laws
on the sample path space, this property is shown for a large class of strongly
mixing laws for three different metrics $d$. For real-valued observations, the
UGC property is established for both the Kolomogorov $\phi$-metric and the
L\'{e}vy $\psi$-metric, and for observations in a general locally compact and
second countable Hausdorff space the UGC property is established for a certain
metric generating the $\psi$-weak topology. The key is a new uniform weak LLN
for strongly mixing random variables. The latter is of independent interest and
relies on Rio's maximal inequality.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:06:52 GMT'}, {'version': 'v2', 'created': 'Mon, 28 Jan 2013 14:36:50 GMT'}, {'version': 'v3', 'created': 'Tue, 11 Feb 2014 14:30:42 GMT'}, {'version': 'v4', 'created': 'Mon, 27 Jul 2015 12:36:20 GMT'}]",2016-08-14,"[['Zähle', 'Henryk', '']]"
330605,1203.5246,Paulo Roberto Silva,P. R. Silva,Relic neutrinos and cosmic background radiation: a new way of comparison,"6 pages, no figures",,,,physics.gen-ph,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  A new equation of state is proposed in order to describe the thermal behavior
of relic neutrinos. It is based on extensions of the MIT bag model to deal with
the gravitational interaction and takes in account the fermionic character of
neutrinos. The results for the temperature and entropy of relic neutrinos are
compared with those of the cosmic background radiation, treated as a gas of
photons at the temperature of 2.726 K. In particular, it is found that the
temperature of the relic neutrinos is 3/4 of that of the photon gas. The ratio
between the two entropies is also estimate.
","[{'version': 'v1', 'created': 'Wed, 21 Mar 2012 22:52:46 GMT'}]",2012-03-26,"[['Silva', 'P. R.', '']]"
330606,1203.5247,Boris Zilbergleyt,B. Zilbergleyt,Thermodynamic Branch in the Chemical System Response to External Impact,"6 pages, 5 figures",,,,physics.gen-ph,http://creativecommons.org/licenses/publicdomain/,"  The paper gives an account of a detailed investigation of the thermodynamic
branch as a path of the chemical system deviation from its isolated
thermodynamic equilibrium under an external impact. For a combination of direct
and reverse reactions in the same chemical system, full thermodynamic branch is
presented by an S-shaped curve, whose ends asymptotically achieve appropriate
initial states, which, in turn, are logistic ends of the opposite reactions.
The slope tangents of the steepest parts of the curves, the areas of the
maximum rate of the shift growth vs. the external thermodynamic force, occurred
to be directly proportional to the force and, simultaneously, linearly
proportional to the thermodynamic equivalent of chemical reaction, which is the
ratio between the amount in moles of any reaction participant, transformed in
an isolated system, along the reaction way from its initial state to
thermodynamic equilibrium, to its stoichiometric coefficient. The found
linearity is valid for arbitrary combination of the stoichiometric coefficients
in a reaction of compound synthesis from chemical elements like aA+bB=AaBb, and
confirms the exclusive role of the thermodynamic equivalent of transformation
as the chemical system characteristic of robustness and irreversibility.
Results of this work allow for quantitative evaluation of the chemical system
shift from thermodynamic equilibrium along thermodynamic branch and its rate
vs. the shifting force. Such an investigation became possible due to the
development of discrete thermodynamics of chemical equilibria.
","[{'version': 'v1', 'created': 'Tue, 20 Mar 2012 18:31:31 GMT'}]",2012-03-26,"[['Zilbergleyt', 'B.', '']]"
330607,1203.5248,Vincent Marin,Vincent Marin and Beno\^it Revenu,Simulation of radio emission from cosmic ray air shower with SELFAS2,"17 pages, 21 figures",,10.1016/j.astropartphys.2012.03.007,,astro-ph.HE hep-ph,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We present a microscopic computation of the radio emission from air showers
initiated by ultra-high energy cosmic rays in the atmosphere. The strategy
adopted is to compute each secondary particle contribution of the
electromagnetic component and to construct the total signal at any location.
SELFAS2 is a code which doesn't rely on air shower generators like AIRES or
CORSIKA and it is based on the concept of air shower universality which makes
it completely autonomous. Each positron and electron of the air shower is
generated randomly following relevant distributions and tracking them along
their travel in the atmosphere. We confirm in this paper earlier results that
the radio emission is mainly due to the time derivative of the transverse
current and the time derivative of the charge excess. The time derivative of
the transverse current created by systematic deviations of charges in the
geomagnetic field is usually dominant compared to the charge excess
contribution except for the case of an air shower parallel to the geomagnetic
field.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:11:31 GMT'}]",2015-06-04,"[['Marin', 'Vincent', ''], ['Revenu', 'Benoît', '']]"
330608,1203.5249,Cristian Andr\'es Giuppone,"C. A. Giuppone, M. H. M. Morais, G. Bou\'e and A. C. M. Correia",Dynamical analysis and constraints for the HD 196885 system,"10 pages, 7 figures. A&A Accepted",,10.1051/0004-6361/201118356,,astro-ph.EP,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  The HD\,196885 system is composed of a binary star and a planet orbiting the
primary. The orbit of the binary is fully constrained by astrometry, but for
the planet the inclination with respect to the plane of the sky and the
longitude of the node are unknown. Here we perform a full analysis of the
HD\,196885 system by exploring the two free parameters of the planet and
choosing different sets of angular variables. We find that the most likely
configurations for the planet is either nearly coplanar orbits (prograde and
retrograde), or highly inclined orbits near the Lidov-Kozai equilibrium points,
i = 44^{\circ} or i = 137^{\circ} . Among coplanar orbits, the retrograde ones
appear to be less chaotic, while for the orbits near the Lidov-Kozai
equilibria, those around \omega= 270^{\circ} are more reliable, where \omega_k
is the argument of pericenter of the planet's orbit with respect to the
binary's orbit.
  From the observer's point of view (plane of the sky) stable areas are
restricted to (I1, \Omega_1) \sim (65^{\circ}, 80^{\circ}),
(65^{\circ},260^{\circ}), (115^{\circ},80^{\circ}), and
(115^{\circ},260^{\circ}), where I1 is the inclination of the planet and
\Omega_1 is the longitude of ascending node.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:17:13 GMT'}]",2015-06-04,"[['Giuppone', 'C. A.', ''], ['Morais', 'M. H. M.', ''], ['Boué', 'G.', ''], ['Correia', 'A. C. M.', '']]"
330609,1203.525,Carlo Giunti Dr.,"S. M. Bilenky, C. Giunti",Neutrinoless double-beta decay. A brief review,22 pages,,10.1142/S0217732312300157,,hep-ph astro-ph.CO hep-ex,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  In this brief review we discuss the generation of Majorana neutrino masses
through the see-saw mechanism, the theory of neutrinoless double-beta decay,
the implications of neutrino oscillation data for the effective Majorana mass,
taking into account the recent Daya Bay measurement of theta_13, and the
interpretation of the results of neutrinoless double-beta decay experiments.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:18:55 GMT'}, {'version': 'v2', 'created': 'Fri, 8 Jun 2012 14:32:27 GMT'}, {'version': 'v3', 'created': 'Wed, 4 Jul 2012 14:15:35 GMT'}]",2015-06-04,"[['Bilenky', 'S. M.', ''], ['Giunti', 'C.', '']]"
330610,1203.5251,Giuseppe Murante,"Luciano Casarini, Silvio A. Bonometto, Stefano Borgani, Klaus Dolag,
  Giuseppe Murante, Marino Mezzetti, Luca Tornatore, Giuseppe La Vacca","Tomographic weak lensing shear spectra from large N-body and
  hydrodynamical simulations","13 pages, 19 figures, A&A in press",,10.1051/0004-6361/201118617,,astro-ph.CO,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Forthcoming experiments will enable us to determine tomographic shear spectra
at a high precision level. Most predictions about them have until now been
biased on algorithms yielding the expected linear and non-linear spectrum of
density fluctuations. Even when simulations have been used, so-called Halofit
(Smith et al 2003) predictions on fairly large scales have been needed. We wish
to go beyond this limitation. We perform N-body and hydrodynamical simulations
within a sufficiently large cosmological volume to allow a direct connection
between simulations and linear spectra. While covering large length-scales, the
simulation resolution is good enough to allow us to explore the high-l
harmonics of the cosmic shear (up to l ~ 50000), well into the domain where
baryon physics becomes important. We then compare shear spectra in the absence
and in presence of various kinds of baryon physics, such as radiative cooling,
star formation, and supernova feedback in the form of galactic winds. We
distinguish several typical properties of matter fluctuation spectra in the
different simulations and test their impact on shear spectra. We compare our
outputs with those obtainable using approximate expressions for non--linear
spectra, and identify substantial discrepancies even between our results and
those of purely N-body results. Our simulations and the treatment of their
outputs however enable us, for the first time, to obtain shear results taht are
fully independent of any approximate expression, also in the high-l range,
where we need to incorporate a non-linear power spectrum of density
perturbations, and the effects of baryon physics. This will allow us to fully
exploit the cosmological information contained in future high--sensitivity
cosmic shear surveys, exploring the physics of cosmic shears via weak lensing
measurements.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:21:31 GMT'}, {'version': 'v2', 'created': 'Fri, 11 May 2012 13:08:40 GMT'}]",2015-06-04,"[['Casarini', 'Luciano', ''], ['Bonometto', 'Silvio A.', ''], ['Borgani', 'Stefano', ''], ['Dolag', 'Klaus', ''], ['Murante', 'Giuseppe', ''], ['Mezzetti', 'Marino', ''], ['Tornatore', 'Luca', ''], ['La Vacca', 'Giuseppe', '']]"
330611,1203.5252,Xuepeng Chen,"Xuepeng Chen (1), Hector G. Arce (1), Michael M. Dunham (1), Qizhou
  Zhang (2), Tyler L. Bourke (2), Ralf Launhardt (3), Markus Schmalzl (3), and
  Thomas Henning (3) ((1) Yale Astronomy Department, (2) Harvard-Smithsonian
  Center for Astrophysics, (3) Max Planck Institute for Astronomy)","SMA and Spitzer Observations of Bok Glouble CB17: A Candidate First
  Hydrostatic Core?","33 pages, 11 figures, to be published by ApJ",,10.1088/0004-637X/751/2/89,,astro-ph.SR astro-ph.GA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We present high angular resolution SMA and Spitzer observations toward the
Bok globule CB17. SMA 1.3mm dust continuum images reveal within CB17 two
sources with an angular separation of about 21"" (about 5250 AU at a distance of
250 pc). The northwestern continuum source, referred to as CB17 IRS, dominates
the infrared emission in the Spitzer images, drives a bipolar outflow extending
in the northwest-southeast direction, and is classified as a low luminosity
Class0/I transition object (L_bol ~ 0.5 L_sun). The southeastern continuum
source, referred to as CB17 MMS, has faint dust continuum emission in the SMA
1.3mm observations (about 6 sigma detection; ~3.8 mJy), but is not detected in
the deep Spitzer infrared images at wavelengths from 3.6 to 70 micron. Its
bolometric luminosity and temperature, estimated from its spectral energy
distribution, are less than 0.04 L_sun and 16 K, respectively. The SMA CO(2-1)
observations suggest that CB17 MMS may drive a low-velocity molecular outflow
(about 2.5 km/s), extending in the east-west direction. Comparisons with
prestellar cores and Class0 protostars suggest that CB17 MMS is more evolved
than prestellar cores but less evolved than Class0 protostars. The observed
characteristics of CB17 MMS are consistent with the theoretical predictions
from radiative/magneto hydrodynamical simulations of a first hydrostatic core,
but there is also the possibility that CB17 MMS is an extremely low luminosity
protostar deeply embedded in an edge-on circumstellar disk. Further
observations are needed to study the properties of CB17 MMS and to address more
precisely its evolutionary stage.
","[{'version': 'v1', 'created': 'Fri, 23 Mar 2012 14:26:30 GMT'}]",2015-06-04,"[['Chen', 'Xuepeng', ''], ['Arce', 'Hector G.', ''], ['Dunham', 'Michael M.', ''], ['Zhang', 'Qizhou', ''], ['Bourke', 'Tyler L.', ''], ['Launhardt', 'Ralf', ''], ['Schmalzl', 'Markus', ''], ['Henning', 'Thomas', '']]"
